chunk_id,doc_set,norma_id,norma_titulo,version_corte,idioma,seccion,subseccion,parrafo_ini,parrafo_fin,page_ini_pdf,page_fin_pdf,content_type,text,citation,source_file,metadata_json
NICSP 05-P9001,NICSP,NICSP 05,COSTOS POR PRÉSTAMOS,31-01-2025,es,Reconocimiento,,9001,9001,1,1,paragraph,"Esta Norma Internacional de Contabilidad del Sector Público (NICSP) se ha desarrollado fundamentalmente a partir
de la Norma Internacional de Contabilidad (NIC®) 23, Costos por Préstamos , (revisada en 1993), publicada por el
Consejo de Normas Internacionales de Contabilidad (IASB®). En la presente publicación del Consejo de Normas
Internacionales de Contabilidad del Sector Público (IPSASB) de la Federación Internacional de Contadores (IFAC)
se reproducen extractos de la NIC 23, con autorización de la Fundac ión de Normas Internacionales de Información
Financiera (IFRS®).
El texto aprobado de las Normas NIIF de contabilidad es el publicado por el IASB en idioma inglés, pudiéndose
obtener ejemplares del mismo directamente en la IFRS Foundation, Customer Service, Columbus Building, 7
Westferry Circus, Canary Wharf, London E14 4HD, United Kingdom.
Correo electrónico: customerservices@ifrs.org
Internet: www.ifrs.org
Las Normas NIIF de contabilidad, las Normas NIC y las demás publicaciones del IASB son propiedad de la Fundación
IFRS.
“IFRS Accounting Standards” , “IAS Standards” , “IASB” y “IFRS Foundation” son marcas registradas de la Fundación
IFRS y no deben utilizarse sin el consentimiento de la Fundación IFRS.",NICSP 05 — COSTOS POR PRÉSTAMOS — Reconocimiento — párr. Reconocimiento — p. 1,NICSP 05.pdf,"{""chunk_id"": ""NICSP 05-P9001"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP 05"", ""norma_titulo"": ""COSTOS POR PRÉSTAMOS"", ""version_corte"": ""31-01-2025"", ""idioma"": ""es"", ""seccion"": ""Reconocimiento"", ""subseccion"": null, ""parrafo_ini"": 9001, ""parrafo_fin"": 9001, ""page_ini_pdf"": 1, ""page_fin_pdf"": 1, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 05.pdf""}"
NICSP 05-P9002,NICSP,NICSP 05,COSTOS POR PRÉSTAMOS,31-01-2025,es,Historia de la NICSP,,9002,9002,2,2,paragraph,"NICSP 5, COSTOS POR PRÉSTAMOS
Historia de la NICSP
Esta versión incluye las modificaciones introducidas en las Normas NICSP emitidas hasta el 31 de enero de 2025.
La , Costos por Préstamos , fue emitida en mayo de 2000.
Desde entonces, la  ha sido modificada por las siguientes Normas NICSP:
• NICSP 47, Ingresos (emitida en mayo de 2023)
• NICSP 43, Arrendamientos (emitida en enero de 2022)
• Modificaciones a la ,  Costos por Préstamos – Guía No Normativa (emitida en noviembre de 2021)
• COVID -19: Diferimiento de las Fechas de Vigencia (emitida en noviembre de 2020)
• Mejoras a las NICSP 2019 (emitida en enero de 2020)
• Mejoras a las NICSP 2018 (emitida en octubre de 2018)
• La Aplicabilidad de las NICSP  (emitido en abril de 2016)
• Mejoras a las NICSP 2015 (emitida en abril de 2016)
• NICSP 33, Adopción por primera vez de las Normas Internacionales de Contabilidad del Sector Público de
Base de Acumulación (o devengo) (NICSP)  (emitida en enero de 2015)
• NICSP 32, Acuerdos de Concesión de Servicios: La Concedente (emitida en octubre de 2011)",NICSP 05 — COSTOS POR PRÉSTAMOS — Historia de la NICSP — párr. Historia de la NICSP — p. 2,NICSP 05.pdf,"{""chunk_id"": ""NICSP 05-P9002"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP 05"", ""norma_titulo"": ""COSTOS POR PRÉSTAMOS"", ""version_corte"": ""31-01-2025"", ""idioma"": ""es"", ""seccion"": ""Historia de la NICSP"", ""subseccion"": null, ""parrafo_ini"": 9002, ""parrafo_fin"": 9002, ""page_ini_pdf"": 2, ""page_fin_pdf"": 2, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 05.pdf""}"
NICSP 05-T002,NICSP,NICSP 05,COSTOS POR PRÉSTAMOS,31-01-2025,es,Historia de la NICSP,Tabla de párrafos modificados en la NICSP 5,,,2,4,table,"Tabla de párrafos modificados en la
Párrafo afectado  Cómo está
afectado  Afectado por
Eliminado  La Aplicabilidad de las NICSP  abril de 2016
Eliminado  La Aplicabilidad de las NICSP  abril de 2016
Modificado  Mejoras a las NICSP  enero de 2020
NICSP 32 octubre de 2011
NICSP 43 enero de 2022
Eliminado  La Aplicabilidad de las NICSP  abril de 2016
Modificado  Mejoras a las NICSP  abril de 2016
Modificado  Mejoras a las NICSP  octubre de 2018
Modificado  NICSP 47 mayo de 2023
Eliminado  NICSP 33 enero de 2015
41A Nuevo Mejoras a las NICSP octubre de 2018
42A Nuevo NICSP 32 octubre 2011
42B Nuevo NICSP 33 enero de 2015
42C Nuevo La Aplicabilidad de las NICSP  abril de 2016
Párrafo afectado  Cómo está
afectado  Afectado por
42D Nuevo Mejoras a las NICSP octubre de 2018
42E Modificado  COVID -19: Diferimiento de las Fechas de Vigencia
noviembre de 2020
42F Nuevo NICSP 43 enero de 2022
42G Nuevo NICSP 47 mayo de 2023
Modificado  NICSP 33 enero de 2015
A. Nuevo Modificaciones a la  noviembre de 2021
A. Nuevo Modificaciones a la  noviembre de 2021
A. Nuevo Modificaciones a la  noviembre de 2021
A. Nuevo Modificaciones a la  noviembre de 2021
A. Nuevo Modificaciones a la  noviembre de 2021
A. Nuevo Modificaciones a la  noviembre de 2021
Encabezamiento encima del párrafo
EI1 Nuevo Modificaciones a la  noviembre de 2021
EI1 Nuevo Modificaciones a la  noviembre de 2021
EI2 Nuevo Modificaciones a la  noviembre de 2021
EI3 Nuevo Modificaciones a la  noviembre de 2021
EI4 Nuevo Modificaciones a la  noviembre de 2021
Encabezamiento encima del párrafo
EI5 Nuevo Modificaciones a la  noviembre de 2021
EI5 Nuevo Modificaciones a la  noviembre de 2021
EI6 Nuevo Modificaciones a la  noviembre de 2021
EI7 Nuevo Modificaciones a la  noviembre de 2021
EI8 Nuevo Modificaciones a la  noviembre de 2021
EI9 Nuevo Modificaciones a la  noviembre de 2021
Encabezamiento encima del párrafo
EI10 Nuevo Modificaciones a la  noviembre de 2021
EI10 Nuevo Modificaciones a la  noviembre de 2021
EI11 Nuevo Modificaciones a la  noviembre de 2021
EI12 Nuevo Modificaciones a la  noviembre de 2021
EI13 Nuevo Modificaciones a la  noviembre de 2021
Párrafo afectado  Cómo está
afectado  Afectado por
Encabezamiento encima del párrafo
EI14 Nuevo Modificaciones a la  noviembre de 2021
EI14 Nuevo Modificaciones a la  noviembre de 2021
EI15 Nuevo Modificaciones a la  noviembre de 2021
EI16 Nuevo Modificaciones a la  noviembre de 2021",NICSP 05 — COSTOS POR PRÉSTAMOS — Historia de la NICSP / Tabla de párrafos modificados en la NICSP 5 — párr. s/n — p. 2-4,NICSP 05.pdf,"{""chunk_id"": ""NICSP 05-T002"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP 05"", ""norma_titulo"": ""COSTOS POR PRÉSTAMOS"", ""version_corte"": ""31-01-2025"", ""idioma"": ""es"", ""seccion"": ""Historia de la NICSP"", ""subseccion"": ""Tabla de párrafos modificados en la NICSP 5"", ""parrafo_ini"": null, ""parrafo_fin"": null, ""page_ini_pdf"": 2, ""page_fin_pdf"": 4, ""content_type"": ""table"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 05.pdf""}"
NICSP 05-P9003,NICSP,NICSP 05,COSTOS POR PRÉSTAMOS,31-01-2025,es,Objetivo,,9003,9003,7,7,paragraph,"Esta Norma establece el tratamiento contable de los costos por préstamos. La Norma requiere, como regla general, el
reconocimiento inmediato como gasto de los costos por préstamos. No obstante, la Norma permite, como tratamiento
alternativo permitido, la c apitalización de los costos por préstamos que sean directamente atribuibles a la adquisición,
construcción, o producción de un activo apto.",NICSP 05 — COSTOS POR PRÉSTAMOS — Objetivo — párr. Objetivo — p. 7,NICSP 05.pdf,"{""chunk_id"": ""NICSP 05-P9003"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP 05"", ""norma_titulo"": ""COSTOS POR PRÉSTAMOS"", ""version_corte"": ""31-01-2025"", ""idioma"": ""es"", ""seccion"": ""Objetivo"", ""subseccion"": null, ""parrafo_ini"": 9003, ""parrafo_fin"": 9003, ""page_ini_pdf"": 7, ""page_fin_pdf"": 7, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 05.pdf""}"
NICSP 05-P0001,NICSP,NICSP 05,COSTOS POR PRÉSTAMOS,31-01-2025,es,Alcance,,1,1,7,7,paragraph,Esta Norma debe ser aplicada en la contabilización de los costos por préstamos.,NICSP 05 — COSTOS POR PRÉSTAMOS — Alcance — párr. 1 — p. 7,NICSP 05.pdf,"{""chunk_id"": ""NICSP 05-P0001"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP 05"", ""norma_titulo"": ""COSTOS POR PRÉSTAMOS"", ""version_corte"": ""31-01-2025"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 1, ""parrafo_fin"": 1, ""page_ini_pdf"": 7, ""page_fin_pdf"": 7, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 05.pdf""}"
NICSP 05-P0002,NICSP,NICSP 05,COSTOS POR PRÉSTAMOS,31-01-2025,es,Alcance,,2,2,7,7,deleted,[Eliminado],NICSP 05 — COSTOS POR PRÉSTAMOS — Alcance — párr. 2 — p. 7,NICSP 05.pdf,"{""chunk_id"": ""NICSP 05-P0002"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP 05"", ""norma_titulo"": ""COSTOS POR PRÉSTAMOS"", ""version_corte"": ""31-01-2025"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 2, ""parrafo_fin"": 2, ""page_ini_pdf"": 7, ""page_fin_pdf"": 7, ""content_type"": ""deleted"", ""qa_scope"": ""historico"", ""source_file"": ""NICSP 05.pdf""}"
NICSP 05-P0003,NICSP,NICSP 05,COSTOS POR PRÉSTAMOS,31-01-2025,es,Alcance,,3,3,7,7,deleted,[Eliminado],NICSP 05 — COSTOS POR PRÉSTAMOS — Alcance — párr. 3 — p. 7,NICSP 05.pdf,"{""chunk_id"": ""NICSP 05-P0003"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP 05"", ""norma_titulo"": ""COSTOS POR PRÉSTAMOS"", ""version_corte"": ""31-01-2025"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 3, ""parrafo_fin"": 3, ""page_ini_pdf"": 7, ""page_fin_pdf"": 7, ""content_type"": ""deleted"", ""qa_scope"": ""historico"", ""source_file"": ""NICSP 05.pdf""}"
NICSP 05-P0004,NICSP,NICSP 05,COSTOS POR PRÉSTAMOS,31-01-2025,es,Alcance,,4,4,7,7,paragraph,"Esta Norma no trata el costo real o imputado de los activos netos/patrimonio. Cuando las jurisdicciones
apliquen un cargo de capital a entidades individuales, se requerirán juicios para determinar si tal cargo cumple la definición de costos por préstamos o  si debe ser tratado como un costo real o imputado de los
activos netos/patrimonio.
Definiciones",NICSP 05 — COSTOS POR PRÉSTAMOS — Alcance — párr. 4 — p. 7,NICSP 05.pdf,"{""chunk_id"": ""NICSP 05-P0004"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP 05"", ""norma_titulo"": ""COSTOS POR PRÉSTAMOS"", ""version_corte"": ""31-01-2025"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 4, ""parrafo_fin"": 4, ""page_ini_pdf"": 7, ""page_fin_pdf"": 7, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 05.pdf""}"
NICSP 05-P0005,NICSP,NICSP 05,COSTOS POR PRÉSTAMOS,31-01-2025,es,Definiciones,,5,5,7,7,definition,"Los términos siguientes se usan en esta Norma, con los significados que a continuación se especifican:
Costos por préstamos  son los intereses y otros gastos incurridos por una entidad en relación con
las operaciones de endeudamiento.
Activo apto es un activo que necesariamente requiere un periodo de tiempo sustancial antes de estar
listo para su uso previsto o venta.
Los términos definidos en otras NICSP se utilizan en esta Norma con el mismo significado que en dichas Normas, y se reproducen en el Glosario de Términos Definidos  publicado por separado.
Costos por préstamos",NICSP 05 — COSTOS POR PRÉSTAMOS — Definiciones — párr. 5 — p. 7,NICSP 05.pdf,"{""chunk_id"": ""NICSP 05-P0005"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP 05"", ""norma_titulo"": ""COSTOS POR PRÉSTAMOS"", ""version_corte"": ""31-01-2025"", ""idioma"": ""es"", ""seccion"": ""Definiciones"", ""subseccion"": null, ""parrafo_ini"": 5, ""parrafo_fin"": 5, ""page_ini_pdf"": 7, ""page_fin_pdf"": 7, ""content_type"": ""definition"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 05.pdf""}"
NICSP 05-P0006,NICSP,NICSP 05,COSTOS POR PRÉSTAMOS,31-01-2025,es,Definiciones,Costos por préstamos,6,6,7,7,paragraph,"Los costos por préstamos pueden incluir:
(a) gastos por intereses calculados utilizando el método del interés efectivo, tal como se describe la NICSP 41, Instrumentos Financieros;
(b) [Eliminado]
(c) [Eliminado]
(d) intereses por arrendamientos financieros y acuerdos de concesión de servicios; y
(e) diferencias de cambio procedentes de préstamos en moneda extranjera, en la medida en que sean consideradas como un ajuste a los costos por intereses.",NICSP 05 — COSTOS POR PRÉSTAMOS — Definiciones / Costos por préstamos — párr. 6 — p. 7,NICSP 05.pdf,"{""chunk_id"": ""NICSP 05-P0006"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP 05"", ""norma_titulo"": ""COSTOS POR PRÉSTAMOS"", ""version_corte"": ""31-01-2025"", ""idioma"": ""es"", ""seccion"": ""Definiciones"", ""subseccion"": ""Costos por préstamos"", ""parrafo_ini"": 6, ""parrafo_fin"": 6, ""page_ini_pdf"": 7, ""page_fin_pdf"": 7, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 05.pdf""}"
