chunk_id,doc_set,norma_id,norma_titulo,version_corte,idioma,seccion,subseccion,parrafo_ini,parrafo_fin,page_ini_pdf,page_fin_pdf,content_type,text,citation,source_file,metadata_json
NICSP-11-P0001,NICSP,NICSP-11,CONTRATOS DE CONSTRUCCIÓN,2025-01-31,es,Alcance,,1,1,6,6,paragraph,"Un contratista que elabora y presenta estados financieros sobre la base contable de acumulación (o
devengo) aplicará esta Norma para la contabilización de los contratos de construcción.",NICSP-11 — CONTRATOS DE CONSTRUCCIÓN — Alcance — párr. 1 — p. 6,NICSP 11.pdf,"{""chunk_id"": ""NICSP-11-P0001"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-11"", ""norma_titulo"": ""CONTRATOS DE CONSTRUCCIÓN"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 1, ""parrafo_fin"": 1, ""page_ini_pdf"": 6, ""page_fin_pdf"": 6, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 11.pdf""}"
NICSP-11-P0002,NICSP,NICSP-11,CONTRATOS DE CONSTRUCCIÓN,2025-01-31,es,Alcance,,2,2,6,6,deleted,[Eliminado],NICSP-11 — CONTRATOS DE CONSTRUCCIÓN — Alcance — párr. 2 — p. 6,NICSP 11.pdf,"{""chunk_id"": ""NICSP-11-P0002"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-11"", ""norma_titulo"": ""CONTRATOS DE CONSTRUCCIÓN"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 2, ""parrafo_fin"": 2, ""page_ini_pdf"": 6, ""page_fin_pdf"": 6, ""content_type"": ""deleted"", ""qa_scope"": ""historico"", ""source_file"": ""NICSP 11.pdf""}"
NICSP-11-P0003,NICSP,NICSP-11,CONTRATOS DE CONSTRUCCIÓN,2025-01-31,es,Alcance,,3,3,6,6,deleted,[Eliminado],NICSP-11 — CONTRATOS DE CONSTRUCCIÓN — Alcance — párr. 3 — p. 6,NICSP 11.pdf,"{""chunk_id"": ""NICSP-11-P0003"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-11"", ""norma_titulo"": ""CONTRATOS DE CONSTRUCCIÓN"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Alcance"", ""subseccion"": null, ""parrafo_ini"": 3, ""parrafo_fin"": 3, ""page_ini_pdf"": 6, ""page_fin_pdf"": 6, ""content_type"": ""deleted"", ""qa_scope"": ""historico"", ""source_file"": ""NICSP 11.pdf""}"
NICSP-11-P0004,NICSP,NICSP-11,CONTRATOS DE CONSTRUCCIÓN,2025-01-31,es,Definiciones,,4,4,6,7,definition,"Los términos siguientes se usan en esta Norma, con los significados que a continuación se
especifican:
Contrato de construcción es un contrato, o un acuerdo vinculante similar, específico para la
fabricación de un activo o un conjunto de activos que están íntimamente relacionados entre sí o son
interdependientes en términos de su diseño, tecnología y función, o bien en relación con su último
destino o utilización.
Contratista es una entidad que realiza trabajos de construcción de obras conforme a un contrato de
construcción.
Contrato de margen sobre el costo o contrato basado en el costo es un contrato de construcción en
el que se reembolsan al contratista los costos satisfechos por él o definidos previamente en el
contrato y, en el caso de un contrato de características comerciales, un porcentaje adicional de esos
costos o una cantidad fija, si procede.
Contrato de precio fijo es un contrato de construcción en el que el contratista acuerda un precio fijo,
o una cantidad fija por unidad de producto, que en algunos casos están sujetos a cláusulas de
revisión si aumentan los costos.
Los términos definidos en otras NICSP se utilizan en esta Norma con el mismo significado que en
dichas Normas, y se reproducen en el Glosario de Términos Definidos publicado por separado.",NICSP-11 — CONTRATOS DE CONSTRUCCIÓN — Definiciones — párr. 4 — p. 6-7,NICSP 11.pdf,"{""chunk_id"": ""NICSP-11-P0004"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-11"", ""norma_titulo"": ""CONTRATOS DE CONSTRUCCIÓN"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Definiciones"", ""subseccion"": null, ""parrafo_ini"": 4, ""parrafo_fin"": 4, ""page_ini_pdf"": 6, ""page_fin_pdf"": 7, ""content_type"": ""definition"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 11.pdf""}"
NICSP-11-P0005,NICSP,NICSP-11,CONTRATOS DE CONSTRUCCIÓN,2025-01-31,es,Definiciones,Contratos de Construcción,5,5,7,7,paragraph,"Un contrato de construcción, (los términos “contrato de construcción” y “contrato” son empleados
indistintamente en el resto de esta Norma) puede acordarse para la fabricación de un solo activo, tal como
un puente, un edificio, un dique, un oleoducto, una carretera, un barco o un túnel. Un contrato de
construcción puede, asimismo, referirse a la construcción de varios activos que estén íntimamente
relacionados entre sí o sean interdependientes en términos de su diseño, tecnología y función, o bien en
relación con su último destino o utilización – ejemplos de tales contratos incluyen los de construcción de
sistemas de abastecimiento de agua reticulares, refinerías u otros activos de infraestructura complejos.",NICSP-11 — CONTRATOS DE CONSTRUCCIÓN — Definiciones / Contratos de Construcción — párr. 5 — p. 7,NICSP 11.pdf,"{""chunk_id"": ""NICSP-11-P0005"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-11"", ""norma_titulo"": ""CONTRATOS DE CONSTRUCCIÓN"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Definiciones"", ""subseccion"": ""Contratos de Construcción"", ""parrafo_ini"": 5, ""parrafo_fin"": 5, ""page_ini_pdf"": 7, ""page_fin_pdf"": 7, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 11.pdf""}"
NICSP-11-P0006,NICSP,NICSP-11,CONTRATOS DE CONSTRUCCIÓN,2025-01-31,es,Definiciones,Contratos de Construcción,6,6,7,7,paragraph,"Para los propósitos de esta Norma, los contratos de construcción incluyen:
(a) contratos de prestación de servicios que estén directamente relacionados con la construcción del
activo, por ejemplo, los relativos a servicios de gestión del proyecto y arquitectónicos; y
(b) contratos para la demolición o rehabilitación de activos, y la restauración del entorno tras la demolición
de activos.",NICSP-11 — CONTRATOS DE CONSTRUCCIÓN — Definiciones / Contratos de Construcción — párr. 6 — p. 7,NICSP 11.pdf,"{""chunk_id"": ""NICSP-11-P0006"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-11"", ""norma_titulo"": ""CONTRATOS DE CONSTRUCCIÓN"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Definiciones"", ""subseccion"": ""Contratos de Construcción"", ""parrafo_ini"": 6, ""parrafo_fin"": 6, ""page_ini_pdf"": 7, ""page_fin_pdf"": 7, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 11.pdf""}"
NICSP-11-P0007,NICSP,NICSP-11,CONTRATOS DE CONSTRUCCIÓN,2025-01-31,es,Definiciones,Contratos de Construcción,7,7,7,7,paragraph,"A efectos de esta Norma, los contratos de construcción también incluyen todos los acuerdos que vinculen a
las partes, aunque no tomen forma de contrato documentado. Por ejemplo, dos departamentos públicos
pueden realizar un acuerdo formal para la construcción de un activo pero este acuerdo podría no constituir
un acuerdo legal porque en esa jurisdicción los departamentos individuales no sean entidades jurídicamente
independientes con poder para contratar. Sin embargo, siempre que el acuerdo confiera derechos y
obligaciones a las partes, similares a las de un contrato, será un contrato de construcción a los efectos de
esta Norma. Algunos de estos acuerdos vinculantes pueden ser (pero no se limitan únicamente a estos):
una orden ministerial, una decisión del Consejo o Gabinete de ministros, una disposición legislativa (como
un Acto Parlamentario), o un memorando de acuerdo.",NICSP-11 — CONTRATOS DE CONSTRUCCIÓN — Definiciones / Contratos de Construcción — párr. 7 — p. 7,NICSP 11.pdf,"{""chunk_id"": ""NICSP-11-P0007"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-11"", ""norma_titulo"": ""CONTRATOS DE CONSTRUCCIÓN"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Definiciones"", ""subseccion"": ""Contratos de Construcción"", ""parrafo_ini"": 7, ""parrafo_fin"": 7, ""page_ini_pdf"": 7, ""page_fin_pdf"": 7, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 11.pdf""}"
NICSP-11-P0008,NICSP,NICSP-11,CONTRATOS DE CONSTRUCCIÓN,2025-01-31,es,Definiciones,Contratos de Construcción,8,8,7,7,paragraph,"Las fórmulas que se utilizan en los contratos de construcción son variadas, pero a efectos de esta Norma
se clasifican en contratos de precio fijo y contratos de margen sobre el costo o basados en el costo. Algunos
contratos de construcción comerciales pueden contener características de ambos contratos de precio fijo y
contratos de margen sobre el costo o basados en el costo, por ejemplo, en el caso de un contrato de margen
sobre el costo con un precio máximo concertado. En tales circunstancias, el contratista necesita considerar
todas las condiciones expuestas en los párrafos 31 y 32 para determinar cómo y cuándo reconocer los
ingresos y los gastos del contrato.",NICSP-11 — CONTRATOS DE CONSTRUCCIÓN — Definiciones / Contratos de Construcción — párr. 8 — p. 7,NICSP 11.pdf,"{""chunk_id"": ""NICSP-11-P0008"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-11"", ""norma_titulo"": ""CONTRATOS DE CONSTRUCCIÓN"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Definiciones"", ""subseccion"": ""Contratos de Construcción"", ""parrafo_ini"": 8, ""parrafo_fin"": 8, ""page_ini_pdf"": 7, ""page_fin_pdf"": 7, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 11.pdf""}"
NICSP-11-P0009,NICSP,NICSP-11,CONTRATOS DE CONSTRUCCIÓN,2025-01-31,es,Definiciones,Contratos de Construcción,9,9,7,7,paragraph,"Los contratos de margen sobre costo y los basados en el costo abarcan tanto contratos comerciales como
no comerciales. Un contrato comercial especificará que los ingresos para cubrir los costos de construcción
del contratista y generar un margen de beneficio serán suministrados por las otras partes del contrato. Sin
embargo, una entidad del sector público también puede realizar un contrato no comercial para construir un
activo para otra entidad a cambio de un reembolso total o parcial de los costos que puede recibir de esa
entidad o de otras partes. En algunos casos, la recuperación del costo puede abarcar pagos por la entidad
receptora del activo y subvenciones concedidas para los fines específicos de construcción o fondos de otras
partes.",NICSP-11 — CONTRATOS DE CONSTRUCCIÓN — Definiciones / Contratos de Construcción — párr. 9 — p. 7,NICSP 11.pdf,"{""chunk_id"": ""NICSP-11-P0009"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-11"", ""norma_titulo"": ""CONTRATOS DE CONSTRUCCIÓN"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Definiciones"", ""subseccion"": ""Contratos de Construcción"", ""parrafo_ini"": 9, ""parrafo_fin"": 9, ""page_ini_pdf"": 7, ""page_fin_pdf"": 7, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 11.pdf""}"
NICSP-11-P0010,NICSP,NICSP-11,CONTRATOS DE CONSTRUCCIÓN,2025-01-31,es,Definiciones,Contratos de Construcción,10,10,7,8,paragraph,"En muchas jurisdicciones, si una entidad del sector público construye activos para otra entidad del sector
público, el costo de la actividad de construcción no es recuperado directamente del receptor del activo. Más
bien, la actividad de construcción está financiada indirectamente (a) mediante una asignación general u
otras distribuciones de fondos del gobierno general al contratista, o (b) por subvenciones de propósito
general de agencias financiadoras terceras o de otros gobiernos. Este tipo de contrato se clasifica como
contratos de precio fijo a los efectos de esta Norma.",NICSP-11 — CONTRATOS DE CONSTRUCCIÓN — Definiciones / Contratos de Construcción — párr. 10 — p. 7-8,NICSP 11.pdf,"{""chunk_id"": ""NICSP-11-P0010"", ""doc_set"": ""NICSP"", ""norma_id"": ""NICSP-11"", ""norma_titulo"": ""CONTRATOS DE CONSTRUCCIÓN"", ""version_corte"": ""2025-01-31"", ""idioma"": ""es"", ""seccion"": ""Definiciones"", ""subseccion"": ""Contratos de Construcción"", ""parrafo_ini"": 10, ""parrafo_fin"": 10, ""page_ini_pdf"": 7, ""page_fin_pdf"": 8, ""content_type"": ""paragraph"", ""qa_scope"": ""normativo"", ""source_file"": ""NICSP 11.pdf""}"
